url,product_title,vendeur,retrait,product_price,licence,Descriptif_produit,marque,GTIN,ref_EAN,etoile,etoile_qualite_prix
https://www.auchan.fr/melon-charentais-jaune/pr-C1348174,Melon charentais jaune,,,,,,,,"41176,/,2030500411769,/,3000001033684,/,3000001033707,/,3000001044581,/,3000001044598,/,3000001044604,/,3000002044580,/,3000178033760,/,3013602044584,/,3014500000061,/,3014500000078,/,3061433044167,/,3061436100846,/,3347760000183,/,3347760000190,/,3347760000206,/,3347760000213,/,3359920000223,/,3359920000230,/,3359920000247,/,3386381033705,/,3386381044411,/,3386381044428,/,3386381044435,/,3386381044596,/,3386386033700,/,3386386044409,/,3386386044423,/,3386386044430,/,3386386044447,/,3386386044584,/,3386386044591,/,3386386044607,/,3386387044576,/,3386387044583,/,3386387044590,/,3386388033708,/,3386388044421,/,3386388044438,/,3386388044445,/,3386388044582,/,3386388044599,/,3386388044605,/,3476651033709,/,3476651044576,/,3476651044583,/,3476651044590,/,3476651044606,/,3562570111991,/,3562570116224,/,3576820133701,/,3576820144554,/,3576820144585,/,3576820144592,/,3576820144608,/,3606760054191,/,3606760058946,/,3661156100043,/,3661156105574,/,3661156105598,/,3661156106571,/,3661156108001,/,3661156109503,/,3661156111506,/,3661156113500,/,3661218099247,/,3661218099261,/,3661218099285,/,3661218099322,/,3700368200056,/,3700368200063,/,3700368200070,/,3700368200087,/,3700370933706,/,3700370944580,/,3700370944597,/,3700370944603,/,3700370980045,/,3700370980052,/,3700370980069,/,3700370980076,/,3700370980908,/,3700370980939,/,3700370980946,/,3700370986030,/,3700681700011,/,3700681700028,/,3700681700035,/,3700681700059,/,3700869000018,/,3700869000025,/,3760024656146,/,3760058082485,/,3760058082584,/,3760058082683,/,3760058082782,/,3760092050044,/,3760092050051,/,3760092050075,/,3760092050198,/,3760092050280,/,3760092050358,/,3760092050365,/,3760092050457,/,3760092050785,/,3760111800094,/,3760111800117,/,3760111800124,/,3760111800131,/,3760111805099,/,3760111805112,/,3760111805129,/,3760111805136,/,3760115044586,/,3760115044593,/,3760115044609,/,3760115044708,/,3760185320702,/,3760185321501,/,3760185321600,/,3760185321709,/,3760185321808,/,3760185326605,/,3760185326704,/,3760190040626,/,3760190040633,/,3760190040664,/,3760190040688,/,3760225510032,/,3760225510056,/,3760225510063,/,3760225510070,/,3760225510087,/,3760274700217,/,3760274700224,/,3760274700231,/,3760274700248,/,3760274700255,/,3760274700262,/,3760274700446,/,3760274700453,/,3760274700552,/,3760274700705,/,3760274700712,/,3760274700729,/,3760274700736,/,3760274700743,/,3760283591028,/,3760283591035,/,3760283591042,/,3760283591059,/,3760283593015,/,3770008540095,/,3770008540101,/,3770008540118,/,3770008540125,/,3770008540217,/,3770008540224,/,3770008540231,/,3770008540248,/,3770009124010,/,7610632000823,/,8427017000441,/,8429245002518,/,8429245002990,/,8435177031557,/,8435177038860,/,8476651033704,/,8476651044588,/,8476651044595,/,8476651044601,/,8476651111112,/,8576820133706,/,8576820144580,/,8576820144597,/,8576820144603,/,3770008540392,/,3663269000159,/,3663269000272,/,3663269000289,/,3663269000142,/,0000000338639,/,0000377000931",3.7,2.0
https://www.auchan.fr/mon-boucher-rumsteak-de-boeuf-en-pave-bio/pr-C1494150,Rumsteak de boeuf *** en pavé bio,,,,,,,,"23944,/,2030500239448",,
https://www.auchan.fr/auchan-mache/pr-C1199378,Mâche,,,,,,,,"19084,/,3596710256150,/,3596710480982",4,4.0
https://www.auchan.fr/auchan-le-charcutier-chipolata-aux-herbes/pr-C1477917,Chipolata aux herbes,,,,,,,,"349824,/,3254563498249",,
https://www.auchan.fr/auchan-le-charcutier-jambon-a-griller/pr-C1389471,Jambon à griller,,,,,,,,"794812,/,3596710409242",,
https://www.auchan.fr/simon-tartinable-de-surimi-et-crabe-tourteau/pr-C1624234,Tartinable de surimi et crabe tourteau,,,,,,,,"24942,/,3164060731797",3.3,
https://www.auchan.fr/auchan-coeur-de-laitue/pr-C1198896,Cœur de laitue,,,,,,,,"540921,/,3596710295029",3.8,3.0
https://www.auchan.fr/pere-dodu-long-nuggets-au-poivre/pr-C1405344,Long nuggets au poivre,,,,,,,,"801859,/,3596690781611",,
https://www.auchan.fr/paris-prix-drap-de-douche-majesty-70x130cm-blanc/pr-646f85e9-4823-423d-bfe0-d9327d688644,Drap de Douche  Majesty  70x130cm Blanc,,Livr. ou retrait dès 3/4 jours,,,,,,"646f85e9-4823-423d-bfe0-d9327d688644,/,3574388019451",,
https://www.auchan.fr/auchan-laitue-iceberg/pr-C1198186,Laitue iceberg,,,,,,,,"28224,/,3596710330317,/,3596710480944","3,7",4.0
https://www.auchan.fr/atmosphera-drap-de-douche-joia-70x130cm-lin/pr-7731fe4b-ebfe-4ab2-95ad-ede7e8633d16,Drap de Douche  Joia  70x130cm Lin,,Livr. ou retrait dès 3/4 jours,,,,,,"cb7d6a1d-0390-44a5-a677-fb98c466057c,/,3560237546223",,
https://www.auchan.fr/maitre-coq-nuggets-en-box-poulet-crispy/pr-C1192396,Nuggets en box poulet crispy,,,,,,,,"234992,/,3230890051210",3.8,
https://www.auchan.fr/maitre-coq-donuts-de-poulet/pr-C1194303,Donuts de poulet,,,,,,,,"802953,/,3230890759437",4.2,
https://www.auchan.fr/auchan-bio-bouquets-de-mache/pr-C1197117,Bouquets de mâche,,,,,,,,"47306,/,3596710357925","3,9",3.0
https://www.auchan.fr/florette-melange-croquant-de-scarole-frisee-chicoree-et-betterave/pr-C1195778,Mélange croquant de scarole frisée chicorée et betterave,,,,,,,,"640264,/,3280221810122",4.6,
https://www.auchan.fr/licques-volailles-nuggets-de-poulet-des-hauts-de-france/pr-C1190923,Nuggets de poulet des Hauts de France,,,,,,,,"644061,/,3287890001349",5.0,
https://www.auchan.fr/le-traiteur-gourmet-tarama/pr-C1184529,Tarama,,,,,,,,"310372,/,3353820013352",5.0,4.0
https://www.auchan.fr/melon-charentais-label-rouge/pr-C1352020,Melon charentais label rouge,,,,,,,,"49128,/,3000002044597,/,3000003044589,/,3000003044596,/,3000003044602,/,3013602044607,/,3661156999869,/,3700370900128,/,3700370900135,/,9782950943941,/,3700370900142,/,0000376011136",4.4,
https://www.auchan.fr/auchan-moules-de-pleine-mer-cuisinees-a-la-creme/pr-C1181580,Moules de pleine mer cuisinées à la crème,,,,,,,,"203824,/,3596710450022",,
https://www.auchan.fr/florette-laitue-iceberg/pr-C1198362,Laitue iceberg,,,,,,,,"25129,/,3280223110077","3,1",
https://www.auchan.fr/paris-prix-drap-de-douche-elegance-70x130cm-blanc/pr-0d72a185-a6e1-4439-98a0-e650a3216b8c,Drap de Douche  Elegance  70x130cm Blanc,,Livr. ou retrait dès 1/2  semaines,,,,,,"8ae00294-c5a7-4324-9c0b-e94577f275e6,/,3574388020457",,
https://www.auchan.fr/auchan-feuille-de-chene/pr-C1200614,Feuille de chêne,,,,,,,,"320082,/,3596710062072","4,3",
https://www.auchan.fr/melon-de-sicile/pr-C1411290,Melon de Sicile,,,,,,,,"968979,/,8051411228271,/,8051411228264,/,0000009689794",3.2,
https://www.auchan.fr/cote-de-porc-a-l-echine-sans-os-label-rouge/pr-C1349092,Côte de porc à l'échine sans os label rouge,,,,,,,,"645442,/,3039050533630",4.2,5.0
https://www.auchan.fr/florette-coeur-de-laitue/pr-C1180166,Cœur de laitue,,,,,,,,"806831,/,3280225021029",4.2,5.0
https://www.auchan.fr/auchan-laitue-iceberg/pr-C1198548,Laitue iceberg,,,,,,,,"236245,/,3596710314522,/,3596710480951",3.7,
https://www.auchan.fr/paris-prix-drap-de-bain-majesty-90x150cm-anthracite/pr-b83318b6-554e-4196-bfa6-50485ede802d,Drap de Bain  Majesty  90x150cm Anthracite,,Livr. ou retrait dès 3/4 jours,,,,,,"b83318b6-554e-4196-bfa6-50485ede802d,/,3574388019468",,
https://www.auchan.fr/cote-de-porc-premiere-avec-os/pr-C1350663,Côte de porc première avec os,,,,,,,,"23847,/,3273625872698",4.2,4.5
https://www.auchan.fr/sensei-maison-ensemble-de-bain-6-pieces-2-draps-de-douche-2-serviettes-de-toilette-2-gants-studio/pr-37d20127-342f-426e-9197-c1c1d4f4fccc,Ensemble de bain 6 pièces (2 draps de douche +2 serviettes de toilette + 2 gants) STUDIO,,Livraison dès 4/5 jours,"68,90€",,,,,13f4157c-4802-4676-8b9c-1eebe374a296,,
https://www.auchan.fr/actuel-maxi-drap-de-bain-uni-en-coton-liteau-en-lurex-500g-m2/pr-CA1820942,Maxi drap de bain uni en coton liteau en Lurex 500g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"12,99€",,,,,CA1820942,,
https://www.auchan.fr/atmosphera-drap-de-bain-joia-100x150cm-lin/pr-505c5589-b636-41f5-8e77-3b480909cf7b,Drap de Bain  Joia  100x150cm Lin,,Livr. ou retrait,"28,39€",,,,,"505c5589-b636-41f5-8e77-3b480909cf7b,/,3560237546285",,
https://www.auchan.fr/auchan-bio-melange-de-jeunes-pousses/pr-C1197979,Mélange de jeunes pousses,,,,,,,,"371013,/,3596710338528",3.3,
https://www.auchan.fr/cruscana-beurre-de-crevette-special-toast/pr-C1199281,Beurre de crevette spécial toast,,,,,,,,"30952,/,3253330000326",,
https://www.auchan.fr/sensei-maison-ensemble-de-bain-3-pieces-600-g-m2-sensilk/pr-b178ddb2-bb0c-4273-9339-e1e96b047590,Ensemble de bain 3 pièces 600 g/m² SENSILK,,Livraison dès 4/5 jours,,,,,,920789b9-0ef4-4bee-ad61-b8961ba7699a,,
https://www.auchan.fr/melon-bio/pr-C1350832,Melon bio,,,,,,,,"36815,/,3000001044567,/,3000002036721,/,3000002036738,/,3000034036720,/,3276557511666,/,3588050000234,/,3588050000241,/,3661156100005,/,3661156106519,/,3661156108018,/,3661156109510,/,3661156111513,/,3661156117515,/,3700370900203,/,3700370900210,/,3700370900227,/,3700370900234,/,3700370982056,/,3700617200929,/,3700617200950,/,3700617200967,/,3700617222037,/,3701210900131,/,3760002450858,/,3760002451251,/,3760034600412,/,3760034600467,/,3760111800704,/,3760153338906,/,3760153338913,/,3760153338920,/,3760274700002,/,3760274700019,/,3760274700033,/,3760274700040,/,3760274700057,/,3760278920185,/,3760278920192,/,3760278920208,/,3760283595019,/,3760283595057,/,3760283595088,/,3770009272018,/,3770009272070,/,3383971044622,/,3760283595040,/,3383971044547,/,3760283595002,/,3760283595026,/,3760283595033,/,3383971044509,/,3760153338890,/,3701210900155,/,3701210900148,/,3383970445819,/,3661156105512,/,3760034604472,/,3760034603956,/,3760283591219,/,3700617230308,/,3383971044103,/,3383971044141,/,3760274700842,/,3700370900241",4.2,
https://www.auchan.fr/paris-prix-drap-de-bain-colors-90x150cm-blanc/pr-fdee3039-d951-4024-86f3-6fbb558a7832,Drap de Bain  Colors  90x150cm Blanc,,Livr. ou retrait dès 3/4 jours,,,,,,"d7a03acc-0b0a-4877-bc2c-53250b7d8e8a,/,3574388010229",,
https://www.auchan.fr/sensei-maison-ensemble-de-bain-4-pieces-650-g-m2-california/pr-40ee5983-ee2b-4fa8-8ab1-5bf8c2d06c7e,Ensemble de bain 4 pièces 650 g/m² CALIFORNIA,,Livraison dès 4/5 jours,"105,90€",,,,,f23c5e27-64fb-4a1e-a93c-54c94cb17c97,,
https://www.auchan.fr/sensei-maison-ensemble-de-bain-4-pieces-600-g-m2-sensilk/pr-1a8b71b7-cd97-47f4-a2b1-51a8f96a0f7f,Ensemble de bain 4 pièces 600 g/m² SENSILK,,Livraison dès 4/5 jours,"105,90€",,,,,de297439-f30d-45df-88d2-b973274f2655,,
https://www.auchan.fr/steaks-de-boeuf/pr-C1351936,Steaks ** de boeuf,,,,,,,,"783445,/,3181238975760",4,4.0
https://www.auchan.fr/melon-charentais-vert/pr-C1352192,Melon charentais vert,,,,,,,,"14277,/,3700370980915,/,2030500142779,/,3000001033752,/,3000001033820,/,3000001044529,/,3000001044536,/,3000001044543,/,3386386033755,/,3386386044454,/,3386386044522,/,3386386044539,/,3386386044546,/,3386386444445,/,3576820133756,/,3576820144523,/,3576820144530,/,3576820144547,/,3606760045656,/,3606760054009,/,3700370111111,/,3700370980847,/,3700370980854,/,3700370980861,/,3700370980878,/,3760092050846,/,3760092050891,/,3760092050952,/,3760092051102,/,3770008540163,/,3770008540170,/,3770008540187,/,3770008540194,/,5476651033707,/,5476651044581,/,5476651044598,/,5476651044604,/,6111259437227,/,6111259437234,/,6111259437241,/,6111259437258,/,6111259871014,/,6111259871021,/,8051272354522,/,0000000142779",3.5,
https://www.auchan.fr/bonduelle-feuille-de-chene-bio/pr-C1197108,Feuille de chêne bio,,,,,,,,"49131,/,3083681004359",4.8,
https://www.auchan.fr/paris-prix-drap-de-douche-elegance-70x130cm-sable/pr-98b90f0a-abef-4c20-b02d-6112717cafc5,Drap de Douche  Elegance  70x130cm Sable,,Livr. ou retrait dès 3/4 jours,,,,,,"b947ecf1-730a-49ed-8733-759e59958a26,/,3574388020419",,
https://www.auchan.fr/melon-charentais-jaune/pr-C1489944,Melon charentais jaune,,,,,,,,"381083,/,2030503810835,/,3661555555550,/,0000003810835",4.5,
https://www.auchan.fr/cote-de-porc-premiere-avec-os-label-rouge/pr-C1349060,Côte de porc première avec os label rouge,,,,,,,,"645286,/,3039050533623",4.2,5.0
https://www.auchan.fr/actuel-drap-de-bain-uni-en-coton-liteau-en-lurex-500g-m2/pr-CA1820941,Drap de bain uni en coton liteau en Lurex 500g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"8,99€",,,,,CA1820941,,
https://www.auchan.fr/bonduelle-feuille-de-chene-maxi-format/pr-C1490207,Feuille de chêne maxi format,,,,,,,,"341238,/,3083681150186",4,
https://www.auchan.fr/salade-melee-prete-a-l-emploi/pr-C1568969,Salade mêlée prête à l'emploi,,,,,,,,"643164,/,3280222903229",,
https://www.auchan.fr/florette-melange-la-gourmande/pr-C1679811,Mélange La Gourmande,,,,,,,,"474558,/,3280222107221",,
https://www.auchan.fr/atmosphera-drap-de-bain-joia-100x150cm-rose/pr-5b1076d9-234a-489b-91a1-56d18560f992,Drap de Bain  Joia  100x150cm Rose,,Livr. ou retrait,"28,39€",,,,,"5b1076d9-234a-489b-91a1-56d18560f992,/,3560237546322",,
https://www.auchan.fr/faux-filets-de-boeuf/pr-C1351927,Faux filets*** de bœuf,,,,,,,,"790835,/,3181238975883","3,8",2.5
https://www.auchan.fr/atmosphera-drap-de-bain-joia-100x150cm-gris/pr-29f13828-4cb1-4750-803f-d411cf01f566,Drap de Bain  Joia  100x150cm Gris,,Livr. ou retrait dès 1/2  semaines,,,,,,"60a8d02b-49e2-4846-be52-0a49b925daad,/,3560237546278",,
https://www.auchan.fr/sensei-maison-ensemble-de-bain-2-pieces-650-g-m2-california/pr-38d2e402-735e-4911-9e83-7200c3895480,Ensemble de bain 2 pièces 650 g/m² CALIFORNIA,,Livraison dès 4/5 jours,,,,,,10e9eb4f-8bbd-426a-900f-2754a293fa1a,,
https://www.auchan.fr/paris-prix-drap-de-bain-tendresse-90x150cm-bois-de-rose/pr-69280220-d1b4-4680-b082-e0bc8fafbffb,Drap de Bain  Tendresse  90x150cm Bois de Rose,,Livr. ou retrait dès 3/4 jours,,,,,,"69280220-d1b4-4680-b082-e0bc8fafbffb,/,3574388015385",,
https://www.auchan.fr/paris-prix-drap-de-bain-tendresse-90x150cm-taupe/pr-03906b46-06c0-40c5-8432-393f67876066,Drap de Bain  Tendresse  90x150cm Taupe,,Livr. ou retrait dès 3/4 jours,,,,,,"03906b46-06c0-40c5-8432-393f67876066,/,3574388015514",,
https://www.auchan.fr/pave-de-rumsteak-de-boeuf/pr-C1351939,Pavé de Rumsteak *** de boeuf,,,,,,,,"790087,/,3181238975869","4,5",4.0
https://www.auchan.fr/actuel-drap-de-bain-uni-en-coton-qualite-zero-twist-500-g-m2/pr-CA1819287,Drap de bain uni en coton qualité Zéro twist 500 g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"16,99€",,,,,CA1819287,,
https://www.auchan.fr/atmosphera-drap-de-bain-tencel-100x150cm-bleu/pr-be72a857-3346-4703-baeb-2be032afef4b,Drap de Bain  Tencel  100x150cm Bleu,,Livr. ou retrait dès 3/4 jours,,,,,,"be72a857-3346-4703-baeb-2be032afef4b,/,3560232591594",,
https://www.auchan.fr/escalopes-a-griller-de-veau/pr-C1349729,Escalopes *** à griller de veau,,,,,,,,"658879,/,3384480034067",3.2,3.0
https://www.auchan.fr/bonduelle-feuille-de-chene-rouge/pr-C1181783,Feuille de chêne rouge,,,,,,,,"209647,/,3083681070125",,
https://www.auchan.fr/les-bons-morceaux-cotes-de-porc-sans-os/pr-C1392750,Côtes de porc sans os,,,,,,,,"10242,/,3273230152901",4.4,5.0
https://www.auchan.fr/broceliande-cote-de-porc-echine-bio/pr-C1348574,Côte de porc échine bio,,,,,,,,"197741,/,3273625828732",3.2,
https://www.auchan.fr/florette-mache/pr-C1199452,Mâche,,,,,,,,"33039,/,3280220892006",5.0,5.0
https://www.auchan.fr/les-bons-morceaux-escalopes-jambon-de-porc/pr-C1392749,Escalopes jambon de porc,,,,,,,,"10416,/,3273230152925",2.8,2.0
https://www.auchan.fr/atmosphera-drap-de-bain-confort-100x150cm-rose/pr-3df1bc23-1cec-4ebe-9bd2-cb1b6dedb939,Drap de Bain  Confort  100x150cm Rose,,Livr. ou retrait dès 3/4 jours,,,,,,"461597ca-f4fb-4de5-a690-274648e4e0a1,/,3560238359754",,
https://www.auchan.fr/actuel-serviette-invite-unie-en-coton-liteau-en-lurex-500-gr-m2/pr-CA1820935,Serviette invité unie en coton liteau en lurex 500 gr/m²,Auchan,Livr. ou retrait dès 4/5 jours,"2,99€",,,,,CA1820935,,
https://www.auchan.fr/florette-melange-la-croquante/pr-C1683311,Mélange La Croquante,,,,,,,,"474430,/,3280222007224",3.0,
https://www.auchan.fr/pommes-de-terre-bio/pr-C1349357,Pommes de terre bio,,,,,,,,"657025,/,3389389930038,/,3700444473312,/,3700505302711,/,3760244940315,/,3770009013192,/,3760111790258,/,3700444402596,/,3770019648018,/,3250391256174",4.3,3.5
https://www.auchan.fr/actuel-maxi-drap-de-bain-400g/pr-CA1824668,Maxi drap de bain 400g,Auchan,Livr. ou retrait dès 4/5 jours,,,,,,CA1824668,,
https://www.auchan.fr/paris-prix-drap-de-bain-tendresse-90x150cm-noir/pr-f29a0434-361f-4ec6-91e4-53127f722b67,Drap de Bain  Tendresse  90x150cm Noir,,Livr. ou retrait dès 3/4 jours,,,,,,"f29a0434-361f-4ec6-91e4-53127f722b67,/,3574388015439",,
https://www.auchan.fr/paris-prix-drap-de-douche-tendresse-70x130cm-bois-de-rose/pr-c22b77fb-8f6e-4c44-b23e-ffed8c66afed,Drap de Douche  Tendresse  70x130cm Bois de Rose,,Livr. ou retrait dès 3/4 jours,,,,,,"c22b77fb-8f6e-4c44-b23e-ffed8c66afed,/,3574388015224",,
https://www.auchan.fr/actuel-drap-de-bain-uni-en-coton-450-g-m2/pr-CA1793159,Drap de bain uni en coton 450 g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"13,99€",,,,,CA1793159,,
https://www.auchan.fr/paris-prix-drap-de-bain-tendresse-90x150cm-mimosa/pr-7da18dd6-b7fc-4d84-91fd-9f8db1bfec24,Drap de Bain  Tendresse  90x150cm Mimosa,,Livr. ou retrait dès 3/4 jours,,,,,,"7da18dd6-b7fc-4d84-91fd-9f8db1bfec24,/,3574388015392",,
https://www.auchan.fr/mon-boucher-saute-de-veau-blanquette-a-mijoter/pr-C1494079,Sauté de veau *** blanquette à mijoter,,,,,,,,"18832,/,2030500188326",3.2,2.0
https://www.auchan.fr/mon-boucher-cote-de-veau-avec-os-a-griller-x1/pr-C1494095,Côte de veau *** avec os à griller X1,,,,,,,,"18097,/,2030500180979",4.0,4.0
https://www.auchan.fr/actuel-maxi-drap-de-bain-uni-en-coton-500-g-m2/pr-CA1793697,Maxi drap de bain uni en coton 500 g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"21,99€",,,,,CA1793697,,
https://www.auchan.fr/saute-de-porc/pr-C1610849,Sauté de porc,,,,,,,,"10382,/,3273230449100",3.9,
https://www.auchan.fr/bonduelle-mache/pr-C1539227,Mâche,,,,,,,,"924344,/,3083681150421",4.7,
https://www.auchan.fr/les-bons-morceaux-filet-mignon/pr-C1392753,Filet mignon,,,,,,,,"10529,/,3273230153571","4,5",4.0
https://www.auchan.fr/bonduelle-mache/pr-C1539225,Mâche,,,,,,,,"924283,/,3083681150377",,
https://www.auchan.fr/paris-prix-drap-de-bain-tendresse-90x150cm-celadon/pr-ff590eea-997c-4cca-bf35-399cc172c9e5,Drap de Bain  Tendresse  90x150cm Céladon,,Livr. ou retrait dès 3/4 jours,,,,,,"ff590eea-997c-4cca-bf35-399cc172c9e5,/,3574388015491",,
https://www.auchan.fr/atmosphera-grand-plaid-en-flanelle-uni/pr-e8da7dd5-0ffb-4345-a4f2-e063fa6190ba,Grand Plaid en flanelle uni,,Livr. ou retrait dès 5/6 jours,,,,,,27d9aa0e-ed35-44ee-88ae-3de5fa5d41dd,,
https://www.auchan.fr/today-drap-de-bain-uni-en-coton-450-g-m2/pr-CA1603803,Drap de bain uni en coton 450 g/m²,Auchan,Retrait dès 3/4  semaines,,,,,,CA1603803,,
https://www.auchan.fr/pommes-de-terre-de-consommation-a-rissoler/pr-C1350142,Pommes de terre de consommation à rissoler,,,,,,,,"40090,/,3000027044282,/,3000124026907,/,3000124027324,/,3000124039709,/,3000143026902,/,3000143027329,/,3000143039643,/,3254560400900,/,3377860531010,/,3663362001039,/,3760032210767,/,8412276053864,/,3351070001037,/,3424851831281,/,3424851831854,/,3351070001310,/,3424851832431",4.8,5.0
https://www.auchan.fr/pommes-de-terre-de-consommation-amandine/pr-C1568537,Pommes de terre de consommation Amandine,,,,,,,,"654923,/,3000035048173,/,3389380640035,/,3663362006294,/,3424851830772,/,3760144293528",3.9,3.0
https://www.auchan.fr/pommes-de-terre-grenaille-de-consommation-a-chair-ferme/pr-C1774048,Pommes de terre grenaille de consommation à chair ferme,,,,,,,,"543125,/,3351070001235,/,3424851832424","4,5",
https://www.auchan.fr/feeric-light-christmas-11-santons-de-noel-en-polyresine/pr-2103bd20-e580-49cd-840a-30cfae04e7a8,11 santons de Noël en polyrésine,,Livr. ou retrait dès 5/6 jours,,,,,,"b8e12cbe-beed-4998-8f07-e53676f70f2c,/,3560233781109",,
https://www.auchan.fr/paris-prix-drap-de-douche-tendresse-70x130cm-bleu-paon/pr-d36f0584-0984-45db-9d5d-05058aea9f51,Drap de Douche  Tendresse  70x130cm Bleu Paon,,Livr. ou retrait dès 3/4 jours,,,,,,"d36f0584-0984-45db-9d5d-05058aea9f51,/,3574388015347",,
https://www.auchan.fr/atmosphera-drap-de-douche-confort-70x130cm-rose/pr-2e13449c-e1fc-44e9-a5da-e5123abe7a2e,Drap de Douche  Confort  70x130cm Rose,,Livr. ou retrait dès 3/4 jours,,,,,,"0a7d4d82-2fb4-4337-a57b-5f54c565b7d7,/,3560238359723",,
https://www.auchan.fr/paris-prix-drap-de-douche-tendresse-70x130cm-mimosa/pr-31c1e994-c953-4486-894e-065d24033f9e,Drap de Douche  Tendresse  70x130cm Mimosa,,Livr. ou retrait dès 3/4 jours,,,,,,"31c1e994-c953-4486-894e-065d24033f9e,/,3574388015231",,
https://www.auchan.fr/actuel-serviette-de-toilette-unie-en-coton-450-g-m2/pr-CA1792911,Serviette de toilette unie en coton 450 g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"6,99€",,,,,CA1792911,,
https://www.auchan.fr/florette-chou-fleur-pret-a-croquer/pr-C1180964,Chou fleur prêt à croquer,,,,,,,,"137393,/,3280220112166",,
https://www.auchan.fr/actuel-drap-de-bain-unie-en-coton-600g/pr-CA1781121,Drap de bain unie en coton 600g,Auchan,Livr. ou retrait dès 4/5 jours,"24,99€",,,,,CA1781121,,
https://www.auchan.fr/actuel-maxi-drap-de-bain-uni-en-coton-500g/pr-CA1826718,Maxi drap de bain uni en coton 500g,Auchan,Livr. ou retrait dès 4/5 jours,"18,99€",,,,,CA1826718,,
https://www.auchan.fr/actuel-drap-de-bain-uni-en-coton-500-g-m2/pr-CA1802769,Drap de bain uni en coton 500 g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"19,99€",,,,,CA1802769,,
https://www.auchan.fr/actuel-drap-de-bain-uni-en-coton-500-g-m2/pr-CA1802769?size=70x140%20cm&color=Mauve,Drap de bain uni en coton 500 g/m²,Auchan,Livr. ou retrait dès 4/5 jours,"19,99€",,,,,CA1802769,,
https://www.auchan.fr/actuel-couverture-flannel-et-sherpa/pr-CA1826034,Couverture flannel et sherpa,Auchan,Livr. ou retrait dès 4/5 jours,"30,99€",,,,,CA1826034,,
